datetime,Global CMP22 (vent/cor) [W/m^2],Global UVB-1 [W/m^2],Global 90-West PSP [W/m^2],Direct CUVB2 [W/m^2],day_of_year,sin_doy,cos_doy,hour,sin_hour,cos_hour,Global CMP22 (vent/cor) [W/m^2]_lag1
2019-01-28 11:00:00,575.6791666666667,0.4658833333333333,416.9198333333333,0.0,28,0.4635502709028509,0.886070621534138,11,0.258819045102521,-0.9659258262890682,297.85938333333337
2019-01-28 12:00:00,700.1526333333334,0.5513666666666667,490.6026333333333,0.2521,28,0.4635502709028509,0.886070621534138,12,1.2246467991473532e-16,-1.0,575.6791666666667
2019-01-28 13:00:00,692.9498666666666,0.50965,648.8884166666667,0.3876666666666666,28,0.4635502709028509,0.886070621534138,13,-0.2588190451025208,-0.9659258262890683,700.1526333333334
2019-01-28 14:00:00,447.6595833333333,0.27815,631.9763166666667,0.1977833333333333,28,0.4635502709028509,0.886070621534138,14,-0.4999999999999997,-0.8660254037844388,692.9498666666666
2019-01-28 15:00:00,284.901315,0.12175,681.7539666666667,0.1253666666666666,28,0.4635502709028509,0.886070621534138,15,-0.7071067811865471,-0.7071067811865479,447.6595833333333
2019-01-28 16:00:00,96.76260666666668,0.0233666666666666,466.29906166666666,0.0217333333333333,28,0.4635502709028509,0.886070621534138,16,-0.8660254037844385,-0.5000000000000004,284.901315
2019-01-28 17:00:00,9.723044285714286,0.0004285714285714,9.315911428571429,0.0,28,0.4635502709028509,0.886070621534138,17,-0.9659258262890683,-0.25881904510252063,96.76260666666668
2019-01-29 07:00:00,55.20883739130434,0.0061304347826086,43.7139647826087,0.0026086956521739,29,0.47873384011578846,0.8779600847008882,7,0.9659258262890683,-0.25881904510252063,9.723044285714286
2019-01-29 08:00:00,216.04556666666667,0.06115,135.07700333333335,0.0701499999999999,29,0.47873384011578846,0.8779600847008882,8,0.8660254037844387,-0.4999999999999998,55.20883739130434
2019-01-29 09:00:00,406.93385,0.2046833333333333,225.0768,0.1841499999999999,29,0.47873384011578846,0.8779600847008882,9,0.7071067811865476,-0.7071067811865475,216.04556666666667
2019-01-29 10:00:00,512.35365,0.3832333333333333,261.6100166666667,0.2974666666666666,29,0.47873384011578846,0.8779600847008882,10,0.49999999999999994,-0.8660254037844387,406.93385
2019-01-29 11:00:00,600.00705,0.5317333333333333,277.4996333333333,0.4290166666666666,29,0.47873384011578846,0.8779600847008882,11,0.258819045102521,-0.9659258262890682,512.35365
2019-01-29 12:00:00,607.70985,0.5549833333333333,333.4059833333333,0.4378333333333333,29,0.47873384011578846,0.8779600847008882,12,1.2246467991473532e-16,-1.0,600.00705
2019-01-29 13:00:00,558.3298333333333,0.4538166666666666,525.67915,0.3631333333333333,29,0.47873384011578846,0.8779600847008882,13,-0.2588190451025208,-0.9659258262890683,607.70985
2019-01-29 14:00:00,452.8566166666667,0.2772333333333333,685.10355,0.2597333333333333,29,0.47873384011578846,0.8779600847008882,14,-0.4999999999999997,-0.8660254037844388,558.3298333333333
2019-01-29 15:00:00,296.5042666666667,0.1138,752.6580833333334,0.1406833333333333,29,0.47873384011578846,0.8779600847008882,15,-0.7071067811865471,-0.7071067811865479,452.8566166666667
2019-01-29 16:00:00,107.59641166666668,0.0222166666666666,514.99031,0.0236666666666666,29,0.47873384011578846,0.8779600847008882,16,-0.8660254037844385,-0.5000000000000004,296.5042666666667
2019-01-29 17:00:00,9.821799333333333,0.0002,7.750236,0.0,29,0.47873384011578846,0.8779600847008882,17,-0.9659258262890683,-0.25881904510252063,107.59641166666668
2019-01-30 07:00:00,58.95182382978724,0.0056808510638297,47.09215085106384,0.0052553191489361,30,0.49377555015997715,0.869589389346611,7,0.9659258262890683,-0.25881904510252063,9.821799333333333
2019-01-30 08:00:00,249.96448333333333,0.0548833333333333,143.31604333333334,0.0908166666666666,30,0.49377555015997715,0.869589389346611,8,0.8660254037844387,-0.4999999999999998,58.95182382978724
